,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
75,Latvia,LVA,1996,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.5499997138977
76,Latvia,LVA,1995,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.3099999427795
77,Latvia,LVA,1994,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.1300001144409
78,Latvia,LVA,1993,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.7300000190735
79,Latvia,LVA,1992,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.4799997806549
80,Latvia,LVA,1991,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.1300001144409
81,Latvia,LVA,2019,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-221774132.27814
82,Latvia,LVA,2018,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-98926686.5842491
83,Latvia,LVA,2017,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,398886707.734844
84,Latvia,LVA,2016,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,437837856.427763
85,Latvia,LVA,2015,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-167037259.602979
86,Latvia,LVA,2014,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-530305486.772318
87,Latvia,LVA,2013,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-841193109.029087
88,Latvia,LVA,2012,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1049324807.33871
89,Latvia,LVA,2011,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-943496960.619588
90,Latvia,LVA,2010,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,412690878.210678
91,Latvia,LVA,2009,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2059020546.0826
92,Latvia,LVA,2008,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-4483621315.02016
93,Latvia,LVA,2007,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-6426791354.30909
94,Latvia,LVA,2006,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-4520558736.67533
95,Latvia,LVA,2005,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1985616844.08391
96,Latvia,LVA,2004,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1679792106.92641
97,Latvia,LVA,2003,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-849262842.484464
98,Latvia,LVA,2002,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-522806938.288995
99,Latvia,LVA,2001,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-500858721.499298
100,Latvia,LVA,2000,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-290706944.739849
101,Latvia,LVA,1999,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-654300000
102,Latvia,LVA,1998,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-649503000
103,Latvia,LVA,1997,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-345041000
104,Latvia,LVA,1996,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-279783000
105,Latvia,LVA,1995,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-16164000
106,Latvia,LVA,1994,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,201218000
107,Latvia,LVA,1993,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,416796000
108,Latvia,LVA,1992,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,191424010
109,Latvia,LVA,2019,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-975622956.385284
110,Latvia,LVA,2018,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-745302476.858975
111,Latvia,LVA,2017,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-586973956.398439
112,Latvia,LVA,2016,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-90021671.972353
113,Latvia,LVA,2015,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-668794640.191423
114,Latvia,LVA,2014,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-350967570.709325
115,Latvia,LVA,2013,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-495450664.354446
116,Latvia,LVA,2012,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-919475458.849257
117,Latvia,LVA,2011,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1411691737.49323
118,Latvia,LVA,2010,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-372158418.326118
119,Latvia,LVA,2009,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-43651066.407822
120,Latvia,LVA,2008,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1091444008.28446
121,Latvia,LVA,2007,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1944010189.55102
122,Latvia,LVA,2006,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1493147462.25413
123,Latvia,LVA,2005,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-584119480.420051
124,Latvia,LVA,2004,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-506537386.652237
125,Latvia,LVA,2003,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-230780324.275589
126,Latvia,LVA,2002,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-206816279.734557
127,Latvia,LVA,2001,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-89220707.2027994
128,Latvia,LVA,2000,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-317259071.488834
129,Latvia,LVA,1999,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-330600000
130,Latvia,LVA,1998,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-302900000
131,Latvia,LVA,1997,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-514970000
132,Latvia,LVA,1996,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-378705000
133,Latvia,LVA,1995,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-244594000
134,Latvia,LVA,1994,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-279076000
135,Latvia,LVA,1993,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-49624000
136,Latvia,LVA,1992,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-27291249
137,Latvia,LVA,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.219064904842049
138,Latvia,LVA,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.81140920075622
139,Latvia,LVA,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.53445424186602
140,Latvia,LVA,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.93036312374664
141,Latvia,LVA,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.140633334505292
142,Latvia,LVA,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.174242243625214
143,Latvia,LVA,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.620490636732377
144,Latvia,LVA,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0294547782578977
145,Latvia,LVA,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25778924374594
146,Latvia,LVA,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.37073559939221
147,Latvia,LVA,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.08463595015159
