,Country Name,Country ISO3,Year,Size,Poverty ratio (% Pop.),Vulnerable empolyment (% Empl.),Salaried workers (% Empl.),Undernourishment (% Pop.),Crop production index,Obesity (% Pop. 18+),Anemia among children (% Pop. 5-),Life expectancy (Years),"Birth rate (per 1,000)","Hospital beds (per 1,000)",Health expenditure (% GDP),Government healt expenditure (% Health Exp.),"Suicide rate (per 100,000)",Population age 65+ (% Pop.),Completed lower secondary (% Pop. 25+),PISA: Mean performance average,Education expenditure (% Public Insitutions Exp.),Education expenditure (% GDP),Female population (% Pop.),"School enrollment, tertiary (GPI)",Female labor force (% Labor),Domestic violence legislation,No work discrimination legislation,Sanitation services (% Pop.),Drinking water services (% Pop.),Access to electricity (% Pop.),Energy depletion (% GNI),Unemployment rate (% Labor),Youth not in education or employment (% Youth),Part time employment (% Empl.),Net national savings (% GDP),Central government debt (% GDP),GDP per capita (US$),GNI per capita growth (%),Account balance (% GDP),Inflation (%),Industry (% GDP),R&D expenditure (% GDP),"Refugee population per 1,000",Gini index,Population living in slums (% Urban Pop.),Urban population (% Pop.),Exposure to pollution (% Pop.),Particulate emission damage (% GNI),Renewable energy consumption (% Total Consum),"Greenhouse gas emissions (kt per 1,000)","CO2 emissions (kt per 1,000)",Carbon dioxide damage (% GNI),Marine protected areas (% waters),"Fisheries production (metric tons per 1,000)","Aquaculture production (metric tons per 1,000)","Agriculture, forestry, and fishing (% GDP)",Terrestrial protected areas (% of lands),"Mortality in the road (per 100,000)",Children out of school (% primary school age),Strength legal rights,Net ODA provided (% GNI),Fixed broadband subscriptions (per 100),Trade (% GDP),Foreign net direct investment (% GDP)
51,Austria,AUT,2011,20,1.0,8.59999990463256,86.7200012207031,2.5,111.7,8.0,10.6,80.9829268292683,9.3,7.68,10.02613258,72.68902588,16.5,18.0531001297569,0.0,0.0,95.9286422729492,5.59226989746094,51.2299460306446,0.0,46.336183969388,1.0,1.0,96.6825714248512,98.6259438202247,100.0,0.127417894242257,4.55999994277954,7.28000020980835,40.7999992370605,8.74428326447359,0.0,51374.9584066934,2.06360105669472,0.015770484069699397,3.28657914875376,25.4474320432043,2.66868,5.60736437429476,30.8,0.0,57.115,99.2571707780935,0.0538836800772735,30.9885937243849,11.000831731844634,7.753378092943182,0.448252881828553,0.0,0.38780248978991716,0.3460943284679925,1.40191493427276,0.0,6.4,2.85753011703491,0.0,0.267,24.81457091,105.102788629725,0.03516731053036341
52,Austria,AUT,2012,20,1.0,8.46000015735626,86.9300003051758,2.5,93.12,7.800000000000001,10.8,80.9365853658537,9.4,7.67,10.19915581,72.8737793,16.3,18.2744944353991,0.0,502.17157662038767,96.0202713012695,5.48040008544922,51.1928870425759,0.0,46.513702740732,1.0,1.0,96.6832338794762,98.7088539325843,100.0,0.134642519877958,4.86999988555908,6.80000019073486,42.0999984741211,8.15889960916726,0.0,48567.69528642,-0.0124343218890175,0.015001354494788625,2.48567562177017,25.6339685320435,2.91472,6.133695753649085,30.5,0.0,57.147,97.4101430930591,0.0517259284557769,33.4265374778104,10.730760007836793,7.393167086418004,0.472286012870687,0.0,0.40634681579138104,0.37075958918580104,1.3485513899381,0.0,6.4,1.66857004165649,0.0,0.28,25.05461216,105.152177427838,0.032303035189105454
53,Austria,AUT,2013,20,0.6,8.70999991893768,86.8000030517578,2.5,93.25,7.55,11.0,81.1365853658537,9.4,7.64,10.28574944,72.16905975,16.2,18.4729790330719,0.0,0.0,95.4508590698242,5.54711008071899,51.1511489166149,1.16430997848511,46.58223336691,1.0,1.0,96.6959305327554,98.7917668567525,100.0,0.107012569915952,5.34000015258789,7.32999992370605,42.6399993896484,7.52977213828096,0.0,50716.7087062864,-0.396630951080198,0.019483365453621258,2.00015616900603,25.5249417894219,2.95492,6.553792455337805,30.8,0.0,57.336,95.7683551530782,0.0515479048714315,34.6806004056175,0.0,7.373937404117987,0.468549484869112,0.0,0.4230041122320595,0.3817296658196757,1.25472121594195,0.0,5.5,1.0262199640274,4.0,0.274,26.092224,104.066414086373,0.02460047016002716
54,Austria,AUT,2014,20,0.7,8.59000015258789,86.7099990844727,2.5,107.93,7.4,11.4,81.490243902439,9.6,7.58,10.36809254,72.51708984,16.5,18.6596177413585,98.9232177734375,0.0,95.0187911987305,5.44761991500854,51.1021502100066,1.16147994995117,46.7059590828889,1.0,1.0,96.708689364496,98.874676953401,100.0,0.0879268172744317,5.61999988555908,7.69999980926514,43.3899993896484,7.98008569723353,0.0,51717.4959405515,-0.257706601993661,0.023959414319257466,1.60581182954471,25.3646396008814,3.08429,7.105250471663011,30.5,0.0,57.526,93.7856719726694,0.0495048828042037,35.3942733418568,0.0,6.892179661132769,0.447866675046654,0.0,0.4376485193020429,0.3966953926127264,1.20074056404147,0.0,5.1,0.652790009975433,4.0,0.284,27.38179226,103.503535251069,-0.0058542176063702735
55,Austria,AUT,2015,20,0.9,8.49000012874603,87.0,2.5,92.74,7.2,11.9,81.190243902439,9.8,7.54,10.36746693,72.45601654,16.0,18.8404776774295,0.0,495.76294241333335,94.5102081298828,5.45658016204834,51.0448321153467,1.16176998615265,46.6778962583894,1.0,1.0,96.721359500504,98.9094252777529,100.0,0.0498131463995917,5.71999979019165,7.51999998092651,44.689998626709,7.83568179117596,0.0,44178.0473777432,-1.22427969109376,0.017374975348346047,0.896563335260302,25.174913250307,3.04979,8.353640454214592,30.5,0.0,57.715,91.4744653522326,0.0472423892929962,34.3949917477854,0.0,7.0885922325884545,0.563400081480007,0.0,0.4458560806460748,0.4053594718899443,1.1297901935645,0.0,5.7,0.470450013875961,4.0,0.354,28.2935384,102.42731538918,0.015285515616792252
56,Austria,AUT,2016,20,1.2,8.16999983787537,87.2799987792969,2.5,99.33,7.05,12.6,81.6414634146342,10.0,7.42,10.3522625,72.35967255,15.5,18.9091469471555,0.0,0.0,93.7537612915039,5.48435020446777,50.9780954273236,1.15832996368408,46.7016145970273,1.0,1.0,96.7340915430072,98.9078075069934,100.0,0.0318704681511445,6.01000022888184,7.69999980926514,44.5400009155273,9.29117623517183,0.0,45276.8314351693,1.88801679929205,0.02723062819844037,0.891591752655335,25.476804975952,3.12588,10.672489786724183,30.8,0.0,57.905,85.0159346896433,0.0429266395950122,0.0,0.0,7.033335706472995,0.557981925939816,0.0,0.4387713831341365,0.39871034384547405,1.11031647926172,28.44,5.2,0.206060007214546,4.0,0.424,28.84661223,100.982078278741,0.0051155167853352765
57,Austria,AUT,2017,20,0.7,7.72000026702881,87.620002746582,2.5,93.71,0.0,0.0,81.6439024390244,10.0,7.37,10.38262367,72.37002563,15.4,18.9565733220815,0.0,0.0,93.3056716918945,5.35803985595703,50.9043071000109,1.15585005283356,46.6178936064356,1.0,1.0,96.7467382804602,98.9062009731804,100.0,0.0467551718699295,5.5,6.53999996185303,45.4000015258789,8.48367847246143,0.0,47426.5119597773,0.748128975297746,0.013543307264370278,2.08126911385587,25.4094844426534,3.05212,13.100441644882231,29.7,0.0,58.094,85.0515376653505,0.0400008842437024,0.0,0.0,0.0,0.556820531636133,0.0,0.47872333070945416,0.43893959961837736,1.21059315171016,28.397981655605,4.9,0.045719999819994,4.0,0.0,28.47197491,104.944224211506,-0.008174212474553319
58,Austria,AUT,2018,20,1.0,7.43999981880188,87.9899978637695,2.5,99.17,0.0,0.0,81.6926829268293,9.7,7.27,10.32559872,73.08517456,15.7,19.0015664595899,0.0,504.73228449062464,0.0,0.0,50.8294266482503,1.16297996044159,46.4289090724555,1.0,1.0,0.0,0.0,100.0,0.0589123433241552,4.84999990463257,6.82999992370605,44.8300018310547,8.95250108829428,0.0,51478.2852619277,2.1137039953026,0.013164142244404969,1.99837981429546,25.4892122311316,3.17177,14.566901656587886,30.8,0.0,58.297,0.0,0.0400008842437024,0.0,0.0,0.0,0.536026742781154,0.0,0.49098917333675807,0.45139874648295614,1.13438306003741,28.397981655605,4.8,0.043699998408556,4.0,0.0,28.35440316,108.110820195531,0.004331171953739518
59,Austria,AUT,2019,20,0.0,7.37000000476837,87.8399963378906,0.0,0.0,0.0,0.0,81.7926829268293,9.6,0.0,0.0,0.0,14.6,19.0756062856682,0.0,0.0,0.0,0.0,50.7612861843766,0.0,46.4177452767426,1.0,1.0,0.0,0.0,100.0,0.0449606179533417,4.48999977111816,7.1100001335144,43.939998626709,10.1322837389268,0.0,50121.5542131186,2.39244228853647,0.028458385793653982,1.53089564152645,25.5242529163282,0.0,15.309935224641663,0.0,0.0,58.515,0.0,0.0396706940124655,0.0,0.0,0.0,0.558456195182169,0.0,0.0,0.0,1.08562333151095,0.0,4.9,0.0,4.0,0.0,28.12921617,107.779781982421,0.016649596101149796
60,Austria,AUT,2020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.76999998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38191063351859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Belgium,BEL,2000,20,0.7,11.5200002193451,83.9599990844727,0.0,96.95,14.25,10.7,77.7219512195122,11.4,6.72,7.9991765,74.53091431,22.0,16.8664893411643,0.0,499.902624066511,0.0,0.0,51.032897538097,1.12933003902435,42.9850613634133,0.0,1.0,85.5740407939091,99.5231868439827,100.0,2.28405471509445e-05,6.59000015258789,0.0,39.5999984741211,0.0,0.0,23041.5347290428,3.69293276481046,0.0,2.54451776190906,24.9438325836543,1.92236,1.8359712230215828,33.1,0.0,97.129,99.2754155655164,0.0831200524687167,1.44708348583888,14.344709181807097,11.229667699061089,0.882119779027951,0.0,3.0894768930618217,0.18251432752103403,1.17600527973714,0.0,16.7,0.0,0.0,0.358,1.402592269,142.230135067034,0.0
102,Belgium,BEL,2001,20,0.0,10.7300000190735,84.7799987792969,2.5,84.94,13.899999999999999,10.5,77.9731707317073,11.2,6.62,8.14988804,75.33213043,22.3,17.0084288051025,0.0,0.0,0.0,0.0,51.0180902732487,1.14948999881744,42.3377946352479,0.0,1.0,85.5744044154841,99.5231815417906,100.0,0.0,6.17999982833862,0.0,40.2200012207031,0.0,0.0,22995.1575247288,0.0429989429444362,0.0,2.46925823086078,24.3121509872514,2.02168,1.1910675764613472,0.0,0.0,97.186,0.0,0.0813564818737604,1.58498778095901,14.05084474222214,11.133715514500947,0.92207223475365,0.0,3.114643656729114,0.17790186621974088,1.10935029767163,0.0,15.8,0.0225000008940697,0.0,0.368,4.457894689,139.576839834619,0.0
103,Belgium,BEL,2002,20,0.0,11.4000004529953,84.5599975585938,2.5,94.0,13.65,10.4,78.0756097560976,10.9,6.54,8.3182106,73.72327423,20.9,17.1213187604108,0.0,0.0,0.0,0.0,50.9992157168453,1.15742003917694,42.777736656977,0.0,1.0,85.5747748666023,99.5231824391105,100.0,0.0,6.90999984741211,0.0,39.1100006103516,9.20265425935169,0.0,24887.5613341833,1.11478097642544,0.045194742408426566,1.64521436175359,23.7873363393069,1.89073,1.2155483734540107,0.0,0.0,97.241,0.0,0.0763506394594245,1.68571034125753,13.360242567710447,10.38549510127231,0.826595024427696,0.0,2.9868036545810255,0.17749328956326876,1.03313414275776,0.0,13.9,0.261350005865097,0.0,0.432,7.867120571,136.085149488081,-0.03577199977963324
104,Belgium,BEL,2003,20,0.7,11.0200001001358,84.8499984741211,2.5,93.45,13.4,10.4,78.1292682926829,11.0,6.53,9.20770645,73.76495361,21.5,17.2065216807089,0.0,502.5027666666667,0.0,0.0,50.9781669673825,1.16448998451233,42.9842445948423,1.0,1.0,85.5751520391571,99.5231894519972,100.0,0.0,7.67999982833862,0.0,39.1599998474121,8.57563884775465,0.0,30587.6684093796,0.794330510228036,0.03404740569655911,1.58896399970379,23.2266548885812,1.83184,1.2126868458605917,28.1,0.0,97.296,0.0,0.0761707312487881,1.89107981893382,13.88104527958537,10.882114174905045,0.732650719660175,0.0,2.7073669930792135,0.12152889713345039,1.0294445025288,0.0,12.0,1.19368994235992,0.0,0.602,11.92939997,132.715552833888,0.014199870313919933
105,Belgium,BEL,2004,20,0.2,10.1700000762939,85.3000030517578,2.5,104.21,13.149999999999999,10.3,78.8780487804878,11.3,6.48,9.36668777,74.68248749,20.2,17.2626889566214,0.0,0.0,0.0,0.0,50.9579663129747,1.17840003967285,43.6433040449503,1.0,1.0,86.2463340443667,99.5231821847454,100.0,0.0,7.3600001335144,8.55000019073486,39.7400016784668,9.71537121165003,0.0,35364.3753314368,2.57181367129394,0.0310265016051503,2.09728311239314,22.9599989488568,1.80898,1.2975551516115755,30.5,0.0,97.35,0.0,0.0710590734335525,2.02423788988695,13.548233076678676,10.661290221978657,0.655238736745724,0.0,2.6381958129904635,0.07091356730076574,1.02291054131515,0.0,11.4,2.75047993659973,0.0,0.41,15.45730835,136.918405348432,-0.02645818197854782
106,Belgium,BEL,2005,20,0.5,10.5800001621246,84.7699966430664,2.5,96.67,12.9,10.2,78.9804878048781,11.4,6.44,9.26218891,74.48513794,20.7,17.291056336439,0.0,0.0,97.2080001831055,5.79585981369019,50.9406331822145,1.19697999954224,43.9442604454797,1.0,1.0,86.9175301912289,99.5231885421428,100.0,0.0,8.4399995803833,13.0200004577637,39.3800010681152,9.66118357480043,0.0,36795.9768819639,1.61008290879157,0.01997297739079086,2.78143263670025,22.5737781481988,1.78231,1.4579214031775376,29.3,0.0,97.403,98.9978822682005,0.0748512707053627,2.46693552312784,13.04523669488063,10.358542544307134,0.646005792858225,0.0,2.385811028306503,0.03950903062875568,0.840639973990251,0.0,10.9,3.10577011108398,0.0,0.526,19.06329508,144.529050669983,-0.0029142598945337693
107,Belgium,BEL,2006,20,0.4,10.3999996185303,84.9300003051758,2.5,88.66,12.649999999999999,10.1,79.380487804878,11.6,6.35,9.16210842,74.31516266,20.2,17.3149802603236,76.7874526977539,509.33825803165263,0.0,0.0,50.9258076946111,1.20546996593475,44.1968179195603,1.0,1.0,87.5887167348596,99.523184804421,100.0,0.0,8.25,11.2399997711182,38.8800010681152,9.81022539801897,0.0,38672.7059429767,2.06275015737663,0.018518395365512162,1.79120770070454,22.139925542401,1.81426,1.5937681966500055,28.1,0.0,97.454,0.0,0.0689211050718988,2.82662388741233,12.779985377264492,10.163554405506734,0.634135750448763,0.0,2.197202529627061,0.012135050215406621,0.907269380581052,0.0,10.5,2.75229001045227,0.0,0.499,23.08574576,149.567509299511,-0.021304560706127296
108,Belgium,BEL,2007,20,0.3,10.3199996948242,85.1800003051758,2.5,94.07,12.4,10.1,79.7829268292683,11.7,6.27,9.16709423,73.92812347,18.7,17.2950927556272,0.0,0.0,0.0,0.0,50.9125805696543,1.20963001251221,44.4693370556492,1.0,1.0,88.2599097981315,99.5231870819666,100.0,0.0,7.46000003814697,11.1599998474121,38.5499992370605,10.6805442838445,0.0,44262.8960009954,2.87036069734464,0.01497593781740268,1.8230563002681,22.2819524770029,1.84413,1.6542910114157183,29.2,0.0,97.505,0.0,0.0693937351307871,3.32908124864994,12.406068964868195,9.75547549808483,0.55863403263197,0.0,2.321635280499167,0.012046265187234723,0.887523940039387,0.0,10.8,1.81342005729675,0.0,0.426,25.51629473,152.468446875303,-0.027839525826263697
109,Belgium,BEL,2008,20,0.3,10.0200004577637,85.7799987792969,2.5,91.58,12.15,10.1,79.6804878048781,11.9,6.25,9.63237667,75.49494934,20.3,17.2624990745687,78.3239135742188,0.0,95.888557434082,6.33294010162354,50.9018102632176,1.20924997329712,44.7377244061679,1.0,1.0,88.9309067504186,99.5231853806577,100.0,0.0,6.98000001907349,10.1400003433228,38.1399993896484,8.45805445354,0.0,48106.892915788,0.641107733867713,-0.008346318750331105,4.48944420508401,21.59544849636,1.92413,1.5896398618371868,28.4,0.0,97.555,0.0,0.0682398514642454,3.91175029674187,12.811784586198304,9.752327200077907,0.530163552772707,0.0,2.122787797877735,0.011764735541350104,0.712338067185966,0.0,9.4,1.19890999794006,0.0,0.479,27.67016385,161.088447790447,0.06378599315692787
110,Belgium,BEL,2009,20,0.3,10.3199996948242,85.1999969482422,2.5,98.8,11.899999999999999,10.1,80.0341463414634,11.8,6.15,10.35561562,76.06237793,20.6,17.2651506361914,79.4299163818359,509.26453309761797,96.2678833007813,6.45809984207153,50.8944529497141,1.19930994510651,44.9319769733194,1.0,1.0,89.6017246456216,99.5231876200555,100.0,0.0,7.90999984741211,11.0799999237061,39.1699981689453,5.41784361684567,0.0,44583.5448070814,-3.3051192185894,0.01823502187212362,-0.0531456741253762,20.600029785888,1.98537,1.4389857891817277,28.6,0.0,97.603,0.0,0.0719306286597384,4.83345935359174,12.143784975167954,9.197989291522719,0.559017140055089,0.0,2.0666896185641024,0.053350657477386404,0.645274318792124,0.0,9.4,1.35629999637604,0.0,0.55,29.03572211,135.406040531897,-0.09144162070099224
111,Belgium,BEL,2010,20,0.4,9.8899998664856,85.6399993896484,2.5,100.25,11.65,10.2,80.1829268292683,11.9,6.12,10.23373413,76.04224396,20.5,17.334027258535,79.641487121582,0.0,96.2229537963867,6.44259023666382,50.8904731671441,1.21028995513916,45.139582255773,1.0,1.0,90.2725356773053,99.5231828858639,100.0,0.0,8.28999996185303,10.8599996566772,39.060001373291,5.99486944316112,0.0,44141.8781415734,1.58073372436871,0.015257101029427442,2.18929920422458,20.8945803561766,2.05081,1.6420410981107396,28.4,0.0,97.651,99.4955888679424,0.0712331255041578,5.83739147556669,12.66837881609103,10.11963523577346,0.644618749224769,0.0,2.107000027350525,0.049469574192705194,0.765104156770348,0.0,8.1,1.59720003604889,0.0,0.64,30.83667139,149.997673074386,-0.1219769387850967
112,Belgium,BEL,2011,20,0.5,10.1700004339218,85.6999969482422,2.5,101.77,11.45,10.3,80.5853658536585,11.7,6.05,10.39215851,76.00078583,21.1,17.4337627349848,80.1013717651367,0.0,96.3816680908203,6.43199014663696,50.8921758584184,1.21331000328064,45.2478227440596,1.0,1.0,90.9433534662742,99.5231848350789,100.0,0.0,7.1399998664856,11.8100004196167,39.4900016784668,4.13451647417749,0.0,47348.5250202016,-0.979629164655648,-0.019456738921822113,3.53208210722744,20.7778964049581,2.15533,2.028942232220574,28.1,0.0,97.698,99.3547420632009,0.0684545091876032,6.63206514838302,12.458287636117781,9.056655466837903,0.56913122132099,0.0,2.045430332160927,0.00914998952733872,0.648034219951815,0.0,8.2,1.44666004180908,0.0,0.536,32.17547029,161.493723664633,-0.0660455788467964
113,Belgium,BEL,2012,20,0.4,10.2499998211861,85.6500015258789,2.5,91.05,11.2,10.5,80.3853658536585,11.5,5.99,10.50683689,76.44179535,20.8,17.5930177446682,80.2901916503906,510.53768364675005,0.0,0.0,50.8978467536673,1.22026002407074,45.2696287058381,1.0,1.0,91.6141666462392,99.5231821000557,100.0,0.0,7.53999996185303,12.3400001525879,39.939998626709,5.10785257325312,0.0,44673.1158755901,2.24878537060869,-0.0008335998247474243,2.83966343445897,20.075240558224,2.27334,1.982815776669921,27.5,0.0,97.744,98.42810981097,0.0638868846975931,7.75872906587017,12.008148065285805,8.565189829198557,0.581954397047097,0.0,2.246434929105535,0.024939380199680703,0.781226734946645,0.0,7.2,1.16648995876312,0.0,0.475,33.3052753,160.746030229324,0.059825592780870546
114,Belgium,BEL,2013,20,0.4,10.7799999117851,84.9199981689453,2.5,97.7,11.05,10.8,80.5878048780488,11.3,5.93,10.56154251,75.97689056,19.5,17.7871651349752,81.5879287719727,0.0,94.4083862304688,6.63052988052368,50.8986635118067,1.22783005237579,45.6446976375443,1.0,1.0,92.5548081308455,99.5231872965737,100.0,0.0,8.43000030517578,12.6800003051758,40.6800003051758,4.53293708073142,0.0,46744.6625441516,0.132035543024784,0.009736442472195366,1.11309594027537,19.8791997556506,2.33393,2.2955520844431967,27.7,0.0,97.789,96.8022928575475,0.0586155947735157,8.12943452255499,0.0,8.737190336368233,0.5894515068823,0.0,2.320105360437163,0.018997425221609,0.681174913459581,0.0,7.0,1.20746004581451,4.0,0.453,34.32772916,157.850845041743,0.0331103612860533
115,Belgium,BEL,2014,20,0.2,10.5100004076958,85.3899993896484,2.5,109.39,10.8,11.3,81.2878048780488,11.2,5.85,10.44007111,75.81896973,19.4,17.9771720232834,82.3405380249023,0.0,95.1755676269531,6.59046983718872,50.8832770040704,1.23273003101349,45.9808448931588,1.0,1.0,94.827496999864,99.523186203856,100.0,0.0,8.52000045776367,12.0500001907349,40.0299987792969,5.10661323326291,0.0,47700.5403601178,0.77648312855041,0.00755869017538414,0.340002833356965,19.6748264840511,2.38729,2.6023598595314485,28.1,0.0,97.833,94.4891524267585,0.0528935816834714,9.07399509752252,0.0,8.347134375353788,0.576763485145596,0.0,2.409390905943292,0.019091704146031195,0.637835968092569,0.0,6.7,1.31387996673584,4.0,0.463,35.74653262,158.783215919076,0.0276570924431085
116,Belgium,BEL,2015,20,0.2,10.879999756813,84.8199996948242,2.5,99.94,10.6,11.9,80.9926829268293,10.8,5.83,10.42703342,75.7438736,18.6,18.1423094027785,84.3579177856445,515.0342409266667,94.9603424072266,6.4515700340271,50.8445436103392,1.23500001430511,46.0409311193835,1.0,1.0,97.1001863445329,99.5231862005569,100.0,0.0,8.47999954223633,12.1800003051758,40.2700004577637,6.04457478649214,0.0,40991.8081381432,0.788237435987241,0.013768793394153944,0.561429152790106,19.6698883181098,2.46123,3.1312210644555054,27.7,0.0,97.876,95.1043453766346,0.0500595401005979,9.20164053078148,0.0,8.811835806296077,0.736940194775233,0.0,2.199979492994445,0.0072732459148306455,0.6864147804639,0.0,6.7,0.975790023803711,4.0,0.416,36.50842403,154.192546509323,0.058085894330557546
117,Belgium,BEL,2016,20,0.2,10.6900003552437,85.1600036621094,2.5,90.67,10.4,12.6,81.4390243902439,10.8,5.76,10.28172588,76.06952667,19.3,18.37185871229,84.7895202636719,0.0,94.4400863647461,6.45953989028931,50.7786624171566,1.23164999485016,45.9318161067521,1.0,1.0,97.1001826102069,99.5231843254345,100.0,0.0,7.82999992370605,9.89000034332275,39.0800018310547,5.99259077106285,0.0,41984.1030335609,0.308427526302196,0.005563548388727146,1.97385264653172,19.2882202670028,2.55595,3.720450972525778,27.6,0.0,97.919,91.7891148256158,0.0469979406853919,0.0,0.0,8.550513254205871,0.724541994177847,36.6511789,2.383990288244494,0.0038830077990211643,0.628433475870949,23.21,5.8,0.706290006637573,4.0,0.483,37.60922178,157.66502598438,-0.04831045977781134
118,Belgium,BEL,2017,20,0.4,10.2000002861023,85.7099990844727,2.5,102.1,0.0,0.0,81.4926829268293,10.5,5.66,10.40608311,75.92802429,18.9,18.5840790882601,86.5041732788086,0.0,94.8713226318359,6.41228008270264,50.6906454711101,1.23405003547668,45.838946131824,1.0,1.0,97.1001822364832,99.5231889841464,100.0,0.0,7.09000015258789,9.31999969482422,36.75,6.34072668763196,0.0,44192.6230270333,1.17087599150764,0.006998637312767946,2.12597086002609,19.2379353205042,2.70234,3.706146323418101,27.4,0.0,97.961,91.9485403518636,0.0473662861720675,0.0,0.0,0.0,0.711115182573534,36.6552430210351,2.1735082712697267,0.006593315011536543,0.665181842962702,23.293342934656,5.5,0.27590000629425,4.0,0.0,38.34561848,165.34775639333,0.06363399288063132
119,Belgium,BEL,2018,20,0.2,10.2400003671646,85.9700012207031,2.5,93.04,0.0,0.0,81.5951219512195,10.4,5.62,10.31865311,75.78453827,18.7,18.7887437383395,0.0,507.62030652828463,0.0,0.0,50.593319387085,1.23610997200012,46.2109745229237,1.0,1.0,0.0,0.0,100.0,0.0,5.94999980926514,9.14999961853027,36.6500015258789,5.9632931751062,0.0,47583.0749405066,1.40164915654628,-0.007610534310875376,2.05316499865181,18.9006371147697,2.82119,3.6893148487790466,27.2,0.0,98.001,0.0,0.0473662861720675,0.0,0.0,0.0,0.686215702120043,36.6552430210351,2.022918593016188,0.009713789748433848,0.565288951768757,23.293342934656,5.4,0.519879996776581,8.0,0.0,39.21686286,166.237087316477,0.01668677419249033
120,Belgium,BEL,2019,20,0.0,10.6000002026558,85.7699966430664,0.0,0.0,0.0,0.0,81.7463414634146,10.1,5.58,0.0,0.0,18.3,19.0065660669321,0.0,0.0,0.0,0.0,50.5042235569044,0.0,46.2256212439071,1.0,1.0,0.0,0.0,100.0,0.0,5.3600001335144,9.25,37.439998626709,6.34370167570993,0.0,46345.4032925223,1.35229273497718,0.0034564853841527756,1.43681956996435,19.1160162056836,0.0,5.360652590903843,0.0,0.0,98.041,0.0,0.0467293714150316,0.0,0.0,0.0,0.724995087109856,0.0,0.0,0.0,0.626245135218509,0.0,5.8,0.0,8.0,0.0,39.78313988,163.057248868288,-0.0019091026733908095
121,Belgium,BEL,2020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.01000022888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740791812220385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Bulgaria,BGR,2000,20,0.0,14.0099997520447,83.6399993896484,0.0,69.91,15.649999999999999,27.6,71.6634146341463,9.0,7.41,5.82971001,59.55728912,18.2,16.5946628620284,0.0,426.65271994559566,0.0,0.0,51.2663180857197,1.29244995117188,45.9089410731685,0.0,1.0,48.0914125621219,96.8374243621014,100.0,0.0557733004281098,16.2199993133545,0.0,6.65000009536743,0.801756623759765,0.0,1621.24296080247,4.24711851074824,-0.05312505910874694,10.3162621289989,22.867184601932,0.49866,0.17992277273966817,0.0,0.0,68.899,99.9619335362535,0.437437855575326,7.98317668307988,8.10204338415397,5.328034342483855,6.25427572557739,0.0,1.5075570012479542,0.447236606524318,10.9704827530102,0.0,13.0,2.36834001541138,0.0,0.0,0.0,77.7457069237525,-0.07536104774344277
163,Bulgaria,BGR,2001,20,0.0,11.5200002193451,84.8600006103516,4.0,75.65,15.3,27.4,71.7682926829268,8.5,7.2,6.85958767,56.07350922,17.5,16.8550001178962,87.8617935180664,0.0,98.9793167114258,3.38423991203308,51.2924584210725,1.26579999923706,46.9008011228147,0.0,1.0,47.9866680025447,96.838248734189,100.0,0.118309734756187,19.9200000762939,0.0,6.55999994277954,2.97117485530028,0.0,1770.91353394746,8.43414376184984,-0.05673129840599139,7.36093927231849,23.974391842071,0.45052,0.37257424078634144,0.0,0.0,69.166,0.0,0.413338478623424,7.28452617386082,8.58190340488407,5.800066474036794,6.34284142815001,0.0,1.4498431916926933,0.3668308040986163,10.6032532421664,0.0,13.2,2.36649990081787,0.0,0.0,0.0,79.0813687477668,-0.056634940647598095
164,Bulgaria,BGR,2002,20,0.0,11.7500002384186,84.8899993896484,4.3,80.88,15.0,27.2,71.8658536585366,8.5,6.49,7.0809865,59.33761597,17.5,17.0429731412941,0.0,0.0,96.2861404418945,3.38608002662659,51.312659844434,1.19554996490479,46.9369251854118,0.0,1.0,47.8738873106181,96.835005884903,100.0,0.0395637477093811,18.1100006103516,0.0,5.90000009536743,4.59470775269226,0.0,2092.95769387611,10.1467710938821,-0.01945022364140408,5.81014365721823,24.0817997463479,0.46834,0.46470909555130996,0.0,0.0,69.524,0.0,0.388810043877384,8.73331891489541,8.129349224802196,5.695266946793616,5.37083773460324,0.0,2.209473558090742,0.2944943966316374,9.71056962763958,0.0,12.6,3.46735000610352,0.0,0.0,0.0,75.2696110143524,-0.05342498662021264
